month,customer_id,region,segment,tenure_months,products_held,transactions,engagement_score,support_tickets,marketing_touch,monthly_revenue,churned,data_source
2022-09-01,SYN-00360,East,Consumer,27,1,30,0.2903,2,0,15.11,1,synthetic_demo
2022-09-01,SYN-00361,West,Small Business,63,1,28,0.2411,1,1,56.85,0,synthetic_demo
2022-09-01,SYN-00362,Central,Small Business,71,3,37,0.2589,2,1,61.55,0,synthetic_demo
2022-09-01,SYN-00363,Central,Small Business,88,3,29,0.4035,1,0,113.87,0,synthetic_demo
2022-09-01,SYN-00364,Central,Consumer,20,1,41,0.3207,0,0,91.26,0,synthetic_demo
2022-09-01,SYN-00365,East,Consumer,72,2,23,0.1566,4,0,9.76,1,synthetic_demo
2022-09-01,SYN-00366,Central,Small Business,17,3,58,0.2907,1,0,105.86,0,synthetic_demo
2022-09-01,SYN-00367,West,Small Business,38,3,52,0.4211,1,0,173.04,0,synthetic_demo
2022-09-01,SYN-00368,East,Small Business,25,2,35,0.3786,2,0,100.08,0,synthetic_demo
2022-09-01,SYN-00369,Central,Consumer,24,1,33,0.4202,1,1,38.22,1,synthetic_demo
2022-09-01,SYN-00370,West,Consumer,25,3,42,0.4751,3,0,52.36,0,synthetic_demo
2022-09-01,SYN-00371,West,Small Business,14,4,56,0.3759,1,0,86.27,0,synthetic_demo
2022-09-01,SYN-00372,Central,Consumer,77,3,29,0.0974,1,0,16.7,0,synthetic_demo
2022-09-01,SYN-00373,Central,Commercial,15,1,30,0.283,1,0,58.68,0,synthetic_demo
2022-09-01,SYN-00374,Central,Consumer,43,2,44,0.2162,1,1,92.27,0,synthetic_demo
2022-09-01,SYN-00375,Central,Small Business,67,1,41,0.8117,0,0,74.12,0,synthetic_demo
2022-09-01,SYN-00376,Central,Small Business,91,3,63,0.8398,1,1,101.56,0,synthetic_demo
2022-09-01,SYN-00377,West,Consumer,80,1,57,0.8907,1,1,43.46,0,synthetic_demo
2022-09-01,SYN-00378,Central,Consumer,22,1,45,0.5507,2,0,34.2,0,synthetic_demo
2022-09-01,SYN-00379,Central,Consumer,91,4,51,0.4653,1,0,58.34,0,synthetic_demo
2022-09-01,SYN-00380,East,Consumer,63,3,62,0.4733,1,0,19.05,1,synthetic_demo
2022-09-01,SYN-00381,East,Consumer,25,3,51,0.6951,1,0,79.89,0,synthetic_demo
2022-09-01,SYN-00382,West,Consumer,47,4,69,1.0,0,0,101.59,0,synthetic_demo
2022-09-01,SYN-00383,West,Commercial,85,3,55,0.8581,2,1,287.11,0,synthetic_demo
2022-09-01,SYN-00384,East,Consumer,42,2,62,0.9387,3,0,81.29,0,synthetic_demo
2022-09-01,SYN-00385,Central,Consumer,25,1,39,0.5034,2,1,59.02,1,synthetic_demo
2022-09-01,SYN-00386,West,Consumer,81,2,45,0.6401,1,0,30.03,0,synthetic_demo
2022-09-01,SYN-00387,East,Consumer,88,2,58,0.6918,0,0,69.03,0,synthetic_demo
2022-09-01,SYN-00388,West,Consumer,90,2,46,0.4639,2,0,94.31,0,synthetic_demo
2022-09-01,SYN-00389,Central,Consumer,88,2,69,0.9712,0,1,136.07,0,synthetic_demo
2022-09-01,SYN-00390,West,Small Business,81,2,33,0.3891,0,1,49.52,0,synthetic_demo
2022-09-01,SYN-00391,East,Consumer,47,3,72,0.9417,0,0,45.45,1,synthetic_demo
2022-09-01,SYN-00392,Central,Commercial,26,4,60,0.7751,1,1,412.36,0,synthetic_demo
2022-09-01,SYN-00393,East,Consumer,60,2,33,0.176,4,0,20.19,1,synthetic_demo
2022-09-01,SYN-00394,East,Consumer,28,4,56,0.7687,0,0,70.98,0,synthetic_demo
2022-09-01,SYN-00395,Central,Small Business,49,1,21,0.1279,1,0,71.98,0,synthetic_demo
2022-09-01,SYN-00396,East,Small Business,64,3,66,0.8891,1,1,101.95,0,synthetic_demo
2022-09-01,SYN-00397,West,Consumer,87,1,41,0.8189,0,1,87.76,0,synthetic_demo
2022-09-01,SYN-00398,Central,Consumer,34,1,40,0.5795,0,0,56.89,0,synthetic_demo
2022-09-01,SYN-00399,East,Consumer,31,4,87,0.8244,1,0,81.04,0,synthetic_demo
2022-09-01,SYN-00400,Central,Consumer,70,4,50,0.3239,2,0,56.4,0,synthetic_demo
2022-09-01,SYN-00401,Central,Consumer,11,1,39,0.4908,2,0,48.06,0,synthetic_demo
2022-09-01,SYN-00402,West,Consumer,56,1,24,0.3087,4,1,81.56,0,synthetic_demo
2022-09-01,SYN-00403,West,Consumer,71,3,38,0.2153,2,0,188.17,0,synthetic_demo
2022-09-01,SYN-00404,Central,Consumer,55,1,37,0.5198,2,0,22.91,0,synthetic_demo
2022-09-01,SYN-00405,West,Commercial,42,2,50,0.5332,0,0,230.6,0,synthetic_demo
2022-09-01,SYN-00406,West,Consumer,78,2,45,0.523,1,0,53.06,0,synthetic_demo
2022-09-01,SYN-00407,Central,Consumer,41,1,42,0.4726,2,1,76.6,0,synthetic_demo
2022-09-01,SYN-00408,West,Consumer,68,2,56,0.9288,0,0,86.65,0,synthetic_demo
2022-09-01,SYN-00409,Central,Consumer,48,1,29,0.4329,0,0,90.69,0,synthetic_demo
2022-09-01,SYN-00410,West,Consumer,13,3,55,0.7488,0,0,31.09,1,synthetic_demo
2022-09-01,SYN-00411,East,Small Business,53,3,52,0.576,0,0,109.08,0,synthetic_demo
2022-09-01,SYN-00412,East,Small Business,15,2,56,0.4335,0,0,41.22,1,synthetic_demo
2022-09-01,SYN-00413,Central,Small Business,86,3,51,0.6081,3,0,33.65,0,synthetic_demo
2022-09-01,SYN-00414,West,Commercial,59,4,63,0.5676,0,1,203.33,1,synthetic_demo
2022-09-01,SYN-00415,Central,Commercial,41,1,38,0.3987,1,0,223.1,0,synthetic_demo
2022-09-01,SYN-00416,Central,Commercial,50,3,48,0.5301,3,1,330.62,0,synthetic_demo
2022-09-01,SYN-00417,Central,Consumer,61,4,43,0.3063,2,0,33.98,0,synthetic_demo
2022-09-01,SYN-00418,West,Consumer,32,1,25,0.3564,1,0,29.6,0,synthetic_demo
2022-09-01,SYN-00419,Central,Consumer,34,1,41,0.5343,4,1,10.87,1,synthetic_demo
2022-09-01,SYN-00420,West,Consumer,44,1,26,0.3347,1,0,57.03,0,synthetic_demo
2022-09-01,SYN-00421,East,Consumer,31,2,60,0.714,0,1,84.39,0,synthetic_demo
2022-09-01,SYN-00422,Central,Small Business,72,4,53,0.5383,0,0,168.98,0,synthetic_demo
2022-09-01,SYN-00423,Central,Consumer,19,3,52,0.7821,1,0,41.53,0,synthetic_demo
2022-09-01,SYN-00424,Central,Consumer,77,3,59,0.9113,0,0,122.28,0,synthetic_demo
2022-09-01,SYN-00425,East,Consumer,39,1,45,0.5911,2,0,62.86,0,synthetic_demo
2022-09-01,SYN-00426,West,Consumer,56,2,47,0.8092,0,0,69.84,0,synthetic_demo
2022-09-01,SYN-00427,Central,Consumer,23,4,52,0.3154,2,1,30.75,0,synthetic_demo
2022-09-01,SYN-00428,West,Small Business,42,4,51,0.5535,3,0,46.97,1,synthetic_demo
2022-09-01,SYN-00429,Central,Consumer,72,4,32,0.2187,1,1,21.03,0,synthetic_demo
2022-09-01,SYN-00430,West,Small Business,32,2,49,0.9308,1,1,183.68,0,synthetic_demo
2022-09-01,SYN-00431,West,Consumer,21,4,56,0.6519,0,0,7.68,0,synthetic_demo
2022-09-01,SYN-00432,West,Consumer,53,2,52,0.4977,2,0,69.12,0,synthetic_demo
2022-09-01,SYN-00433,East,Consumer,24,3,73,0.9507,0,0,87.44,0,synthetic_demo
2022-09-01,SYN-00434,West,Small Business,36,3,36,0.2499,0,1,139.91,0,synthetic_demo
2022-09-01,SYN-00435,Central,Small Business,47,3,43,0.6294,0,1,102.26,0,synthetic_demo
2022-09-01,SYN-00436,Central,Consumer,56,1,57,0.9545,0,0,55.14,0,synthetic_demo
2022-09-01,SYN-00437,Central,Commercial,62,1,28,0.269,1,0,60.6,1,synthetic_demo
2022-09-01,SYN-00438,East,Consumer,65,1,45,0.6935,1,0,122.27,0,synthetic_demo
2022-09-01,SYN-00439,West,Small Business,79,4,57,0.9881,1,0,167.57,0,synthetic_demo
2022-09-01,SYN-00440,East,Consumer,16,3,41,0.1638,1,0,22.18,1,synthetic_demo
2022-09-01,SYN-00441,West,Consumer,40,4,59,0.6795,0,0,56.09,0,synthetic_demo
2022-09-01,SYN-00442,Central,Small Business,11,2,48,0.5678,0,0,52.98,0,synthetic_demo
2022-09-01,SYN-00443,West,Consumer,11,3,51,0.8474,0,0,78.52,0,synthetic_demo
2022-09-01,SYN-00444,Central,Consumer,28,3,50,0.3412,1,0,26.91,0,synthetic_demo
2022-09-01,SYN-00445,Central,Consumer,59,3,64,1.0,1,0,58.59,1,synthetic_demo
2022-09-01,SYN-00446,East,Consumer,83,1,43,0.9071,0,1,95.01,0,synthetic_demo
2022-09-01,SYN-00447,West,Small Business,73,1,28,0.3936,0,1,80.14,1,synthetic_demo
2022-09-01,SYN-00448,East,Small Business,63,2,62,0.6212,0,0,87.1,0,synthetic_demo
2022-09-01,SYN-00449,Central,Small Business,74,4,53,0.6601,3,0,27.52,1,synthetic_demo
2022-09-01,SYN-00450,East,Consumer,24,3,47,0.6218,1,0,155.89,0,synthetic_demo
2022-09-01,SYN-00451,Central,Consumer,79,3,53,0.6395,0,1,112.13,0,synthetic_demo
2022-09-01,SYN-00452,West,Consumer,83,3,37,0.3883,1,1,25.74,0,synthetic_demo
2022-09-01,SYN-00453,East,Consumer,18,3,48,0.3563,1,0,60.49,0,synthetic_demo
2022-09-01,SYN-00454,Central,Consumer,49,2,66,1.0,0,0,68.34,0,synthetic_demo
2022-09-01,SYN-00455,Central,Commercial,78,3,64,0.523,2,0,215.95,0,synthetic_demo
2022-09-01,SYN-00456,Central,Small Business,49,1,51,0.8419,0,0,94.25,0,synthetic_demo
2022-09-01,SYN-00457,West,Small Business,79,4,57,0.4573,5,1,111.58,0,synthetic_demo
2022-09-01,SYN-00458,East,Consumer,86,2,40,0.8775,1,0,34.32,0,synthetic_demo
2022-09-01,SYN-00459,West,Consumer,49,1,36,0.3172,2,1,11.13,1,synthetic_demo
2022-09-01,SYN-00460,East,Consumer,15,4,40,0.1294,2,0,42.37,1,synthetic_demo
2022-09-01,SYN-00461,East,Consumer,38,3,59,1.0,0,0,78.52,0,synthetic_demo
2022-09-01,SYN-00462,Central,Consumer,28,4,71,0.8641,0,0,48.63,0,synthetic_demo
2022-09-01,SYN-00463,West,Consumer,49,4,67,0.6082,0,0,102.78,0,synthetic_demo
2022-09-01,SYN-00464,Central,Consumer,58,1,38,0.495,2,1,72.02,0,synthetic_demo
2022-09-01,SYN-00465,East,Commercial,48,2,43,0.6899,1,0,161.13,0,synthetic_demo
2022-09-01,SYN-00466,East,Consumer,26,4,47,0.52,3,0,48.63,0,synthetic_demo
2022-09-01,SYN-00467,East,Commercial,35,4,48,0.4611,2,0,94.29,0,synthetic_demo
2022-09-01,SYN-00468,West,Consumer,66,1,63,0.7654,1,0,56.65,0,synthetic_demo
2022-09-01,SYN-00469,Central,Consumer,13,3,40,0.5862,1,1,53.64,0,synthetic_demo
2022-09-01,SYN-00470,East,Consumer,28,2,45,0.8081,0,0,118.92,0,synthetic_demo
2022-09-01,SYN-00471,Central,Consumer,83,4,44,0.1206,1,1,42.29,0,synthetic_demo
2022-09-01,SYN-00472,East,Consumer,19,4,45,0.0809,0,0,68.21,0,synthetic_demo
2022-09-01,SYN-00473,Central,Consumer,44,3,52,0.5754,2,0,46.39,0,synthetic_demo
2022-09-01,SYN-00474,Central,Small Business,27,4,52,0.3374,1,0,104.79,0,synthetic_demo
2022-09-01,SYN-00475,Central,Consumer,19,1,54,0.7884,1,0,88.01,0,synthetic_demo
2022-09-01,SYN-00476,Central,Consumer,45,1,28,0.3714,1,0,78.51,0,synthetic_demo
2022-09-01,SYN-00477,Central,Consumer,53,2,54,0.7469,0,0,53.2,0,synthetic_demo
2022-09-01,SYN-00478,East,Consumer,25,3,61,0.8675,2,1,31.73,0,synthetic_demo
2022-09-01,SYN-00479,East,Consumer,17,1,58,0.7775,1,0,30.08,0,synthetic_demo
2022-09-01,SYN-00480,Central,Consumer,21,2,29,0.1193,0,1,23.57,0,synthetic_demo
2022-09-01,SYN-00481,Central,Commercial,63,1,36,0.5492,1,0,110.76,0,synthetic_demo
2022-09-01,SYN-00482,Central,Small Business,80,4,54,0.6205,1,0,130.6,0,synthetic_demo
2022-09-01,SYN-00483,East,Small Business,25,4,43,0.6182,3,0,90.3,0,synthetic_demo
2022-09-01,SYN-00484,Central,Consumer,36,4,48,0.1677,3,1,164.48,0,synthetic_demo
2022-09-01,SYN-00485,Central,Consumer,38,1,36,0.4068,1,1,24.71,0,synthetic_demo
2022-09-01,SYN-00486,Central,Commercial,40,2,44,0.4024,1,0,201.11,0,synthetic_demo
2022-09-01,SYN-00487,East,Consumer,30,4,55,0.3141,2,1,21.85,0,synthetic_demo
2022-09-01,SYN-00488,Central,Consumer,15,1,39,0.4604,1,0,37.61,0,synthetic_demo
2022-09-01,SYN-00489,East,Consumer,53,3,54,0.4421,3,0,67.2,0,synthetic_demo
2022-09-01,SYN-00490,East,Small Business,39,4,40,0.3429,3,1,29.95,0,synthetic_demo
2022-09-01,SYN-00491,East,Consumer,38,4,66,0.7935,1,0,73.91,0,synthetic_demo
2022-09-01,SYN-00492,East,Small Business,32,1,32,0.493,0,1,258.55,0,synthetic_demo
2022-09-01,SYN-00493,East,Small Business,86,1,37,0.3768,1,1,78.22,0,synthetic_demo
2022-09-01,SYN-00494,Central,Consumer,60,3,60,0.7917,1,1,94.96,0,synthetic_demo
2022-09-01,SYN-00495,West,Commercial,44,4,48,0.7951,0,0,357.09,0,synthetic_demo
2022-09-01,SYN-00496,East,Consumer,27,4,59,0.5874,0,0,62.42,0,synthetic_demo
2022-09-01,SYN-00497,Central,Consumer,75,3,57,0.7588,2,1,32.85,1,synthetic_demo
2022-09-01,SYN-00498,East,Consumer,82,1,56,0.916,2,1,19.38,0,synthetic_demo
2022-09-01,SYN-00499,Central,Commercial,13,1,39,0.7174,0,1,302.96,0,synthetic_demo
2022-09-01,SYN-00500,East,Consumer,86,2,52,0.8997,0,1,74.31,0,synthetic_demo
2022-10-01,SYN-00001,West,Small Business,83,3,51,1.0,0,1,9.99,1,synthetic_demo
2022-10-01,SYN-00002,Central,Small Business,17,2,50,0.872,1,0,19.84,1,synthetic_demo
2022-10-01,SYN-00003,West,Commercial,44,1,49,0.8816,1,1,96.88,0,synthetic_demo
2022-10-01,SYN-00004,East,Consumer,49,3,53,0.541,0,0,31.27,0,synthetic_demo
2022-10-01,SYN-00005,Central,Consumer,76,4,43,0.4988,1,0,36.43,0,synthetic_demo
2022-10-01,SYN-00006,West,Small Business,22,4,39,0.3006,1,1,163.72,0,synthetic_demo
2022-10-01,SYN-00007,West,Consumer,47,2,34,0.1779,2,0,35.96,0,synthetic_demo
2022-10-01,SYN-00008,West,Small Business,24,1,34,0.4605,2,0,75.92,1,synthetic_demo
2022-10-01,SYN-00009,Central,Consumer,75,4,44,0.2737,2,0,35.25,1,synthetic_demo
2022-10-01,SYN-00010,East,Consumer,63,1,43,0.9612,0,0,22.21,1,synthetic_demo
2022-10-01,SYN-00011,Central,Consumer,52,4,56,0.3561,1,0,21.03,0,synthetic_demo
2022-10-01,SYN-00012,West,Small Business,43,2,41,0.2145,0,0,129.85,0,synthetic_demo
2022-10-01,SYN-00013,East,Consumer,24,1,54,0.7845,0,0,92.51,0,synthetic_demo
2022-10-01,SYN-00014,West,Consumer,86,2,44,0.4567,3,0,41.41,0,synthetic_demo
2022-10-01,SYN-00015,Central,Consumer,64,1,50,0.7441,1,0,82.02,0,synthetic_demo
2022-10-01,SYN-00016,Central,Consumer,37,3,72,0.7988,1,0,88.13,0,synthetic_demo
2022-10-01,SYN-00017,East,Consumer,45,3,62,1.0,0,0,62.74,0,synthetic_demo
2022-10-01,SYN-00018,Central,Small Business,70,1,43,0.5912,2,0,54.95,0,synthetic_demo
2022-10-01,SYN-00019,West,Consumer,70,1,51,0.6455,1,0,42.83,0,synthetic_demo
2022-10-01,SYN-00020,East,Small Business,49,1,39,0.7508,1,0,118.7,0,synthetic_demo
2022-10-01,SYN-00021,West,Small Business,36,2,55,0.6078,2,0,134.65,0,synthetic_demo
2022-10-01,SYN-00022,Central,Consumer,65,1,44,0.5922,1,0,48.2,0,synthetic_demo
2022-10-01,SYN-00023,West,Consumer,65,4,53,0.5617,0,0,68.99,0,synthetic_demo
2022-10-01,SYN-00024,West,Consumer,60,1,34,0.3346,0,0,65.93,0,synthetic_demo
2022-10-01,SYN-00025,West,Consumer,17,4,53,0.7179,2,0,101.53,0,synthetic_demo
2022-10-01,SYN-00026,Central,Consumer,50,4,64,0.561,6,0,126.74,0,synthetic_demo
2022-10-01,SYN-00027,East,Commercial,61,1,34,0.3975,3,0,318.95,0,synthetic_demo
2022-10-01,SYN-00028,Central,Commercial,88,2,15,0.02,3,0,61.1,1,synthetic_demo
2022-10-01,SYN-00029,Central,Small Business,54,1,41,0.5897,2,1,237.56,0,synthetic_demo
2022-10-01,SYN-00030,East,Consumer,39,1,39,0.4954,1,0,46.19,0,synthetic_demo
2022-10-01,SYN-00031,West,Small Business,57,3,56,0.7497,0,1,185.82,0,synthetic_demo
2022-10-01,SYN-00032,West,Small Business,26,3,62,0.7959,2,0,135.49,0,synthetic_demo
2022-10-01,SYN-00033,Central,Consumer,19,3,51,0.4425,2,0,57.69,0,synthetic_demo
2022-10-01,SYN-00034,Central,Consumer,66,2,53,0.639,2,0,36.3,0,synthetic_demo
2022-10-01,SYN-00035,East,Consumer,91,4,54,0.7089,2,0,73.55,0,synthetic_demo
2022-10-01,SYN-00036,Central,Consumer,80,3,42,0.1737,0,0,17.66,0,synthetic_demo
2022-10-01,SYN-00037,Central,Consumer,59,2,41,0.7178,1,0,116.32,0,synthetic_demo
2022-10-01,SYN-00038,East,Consumer,15,2,54,0.9833,0,0,153.71,0,synthetic_demo
2022-10-01,SYN-00039,Central,Consumer,92,1,36,0.4931,1,1,56.39,0,synthetic_demo
2022-10-01,SYN-00040,East,Small Business,48,3,44,0.7462,0,1,87.14,1,synthetic_demo
2022-10-01,SYN-00041,Central,Commercial,35,4,44,0.2832,5,1,124.55,0,synthetic_demo
2022-10-01,SYN-00042,West,Consumer,84,3,65,0.6476,0,1,34.66,0,synthetic_demo
2022-10-01,SYN-00043,East,Small Business,72,2,52,0.6915,0,1,170.09,0,synthetic_demo
2022-10-01,SYN-00044,Central,Commercial,72,4,83,0.8442,0,0,208.76,0,synthetic_demo
2022-10-01,SYN-00045,West,Consumer,34,2,37,0.7411,0,0,154.31,0,synthetic_demo
2022-10-01,SYN-00046,West,Consumer,92,2,48,0.272,0,0,28.87,0,synthetic_demo
2022-10-01,SYN-00047,Central,Consumer,48,3,54,0.8126,0,0,110.54,0,synthetic_demo
2022-10-01,SYN-00048,Central,Consumer,55,3,56,0.6783,2,1,75.9,0,synthetic_demo
2022-10-01,SYN-00049,East,Small Business,72,2,52,0.7364,0,0,174.71,0,synthetic_demo
2022-10-01,SYN-00050,Central,Consumer,65,2,32,0.2097,2,0,13.71,1,synthetic_demo
2022-10-01,SYN-00051,Central,Consumer,25,1,33,0.5324,2,0,71.36,0,synthetic_demo
2022-10-01,SYN-00052,Central,Consumer,36,4,58,0.6685,0,1,73.57,0,synthetic_demo
2022-10-01,SYN-00053,West,Consumer,41,4,41,0.3132,5,0,9.15,0,synthetic_demo
2022-10-01,SYN-00054,East,Small Business,88,2,43,0.4823,1,1,147.68,0,synthetic_demo
2022-10-01,SYN-00055,East,Consumer,69,2,66,0.5797,0,0,77.93,0,synthetic_demo
2022-10-01,SYN-00056,West,Consumer,41,4,64,0.6805,2,0,50.01,1,synthetic_demo
2022-10-01,SYN-00057,East,Consumer,71,3,36,0.4379,2,1,61.65,1,synthetic_demo
2022-10-01,SYN-00058,East,Consumer,71,2,36,0.6346,2,1,54.39,1,synthetic_demo
2022-10-01,SYN-00059,Central,Consumer,43,3,59,0.65,1,1,62.53,0,synthetic_demo
2022-10-01,SYN-00060,Central,Consumer,44,1,44,0.8543,0,0,76.31,0,synthetic_demo
2022-10-01,SYN-00061,East,Consumer,84,4,54,0.6428,0,1,55.56,0,synthetic_demo
2022-10-01,SYN-00062,East,Consumer,57,1,39,0.5233,4,0,82.5,0,synthetic_demo
2022-10-01,SYN-00063,East,Small Business,24,2,57,0.6716,0,0,80.22,0,synthetic_demo
2022-10-01,SYN-00064,West,Consumer,70,1,53,0.9529,0,1,161.85,0,synthetic_demo
2022-10-01,SYN-00065,East,Consumer,59,1,43,0.5652,1,1,72.82,0,synthetic_demo
2022-10-01,SYN-00066,East,Consumer,53,2,52,0.8443,2,0,81.03,0,synthetic_demo
2022-10-01,SYN-00067,East,Small Business,70,3,43,0.6264,1,0,189.68,0,synthetic_demo
2022-10-01,SYN-00068,Central,Consumer,85,3,64,0.7738,0,1,26.88,0,synthetic_demo
2022-10-01,SYN-00069,Central,Consumer,38,1,29,0.3786,1,0,26.36,0,synthetic_demo
2022-10-01,SYN-00070,Central,Consumer,45,4,58,0.6519,1,0,90.84,0,synthetic_demo
2022-10-01,SYN-00071,Central,Consumer,27,3,54,0.4608,1,0,52.53,0,synthetic_demo
2022-10-01,SYN-00072,Central,Small Business,64,2,57,0.9439,2,1,136.27,0,synthetic_demo
2022-10-01,SYN-00073,West,Consumer,44,3,56,0.607,0,0,44.01,0,synthetic_demo
2022-10-01,SYN-00074,Central,Small Business,39,1,48,0.6129,1,1,65.63,1,synthetic_demo
2022-10-01,SYN-00075,Central,Small Business,68,3,65,1.0,1,1,323.2,0,synthetic_demo
2022-10-01,SYN-00076,Central,Consumer,45,4,57,0.6443,1,1,99.08,0,synthetic_demo
2022-10-01,SYN-00077,Central,Small Business,49,2,53,0.5597,1,0,122.89,0,synthetic_demo
2022-10-01,SYN-00078,East,Consumer,47,3,52,0.243,2,1,46.36,0,synthetic_demo
2022-10-01,SYN-00079,East,Small Business,32,1,46,0.6121,2,1,87.67,0,synthetic_demo
2022-10-01,SYN-00080,West,Consumer,22,2,29,0.3048,1,0,2.91,1,synthetic_demo
2022-10-01,SYN-00081,East,Consumer,79,4,66,0.5606,1,0,74.88,0,synthetic_demo
2022-10-01,SYN-00082,Central,Consumer,19,1,49,0.6034,5,1,93.08,0,synthetic_demo
2022-10-01,SYN-00083,West,Consumer,38,3,61,0.8175,1,0,37.66,0,synthetic_demo
2022-10-01,SYN-00084,Central,Consumer,66,1,33,0.3933,1,0,38.78,0,synthetic_demo
2022-10-01,SYN-00085,Central,Small Business,22,3,74,0.7053,1,1,70.95,0,synthetic_demo
2022-10-01,SYN-00086,Central,Consumer,65,1,37,0.3015,2,0,32.17,0,synthetic_demo
2022-10-01,SYN-00087,East,Consumer,71,3,56,1.0,0,0,73.63,0,synthetic_demo
2022-10-01,SYN-00088,East,Consumer,65,3,43,0.258,2,1,4.24,1,synthetic_demo
2022-10-01,SYN-00089,Central,Consumer,36,1,52,0.7562,1,0,85.81,0,synthetic_demo
2022-10-01,SYN-00090,East,Consumer,13,3,50,0.338,2,0,76.16,0,synthetic_demo
2022-10-01,SYN-00091,Central,Commercial,83,3,48,0.5908,2,0,172.25,0,synthetic_demo
2022-10-01,SYN-00092,East,Consumer,38,2,58,0.7025,1,0,13.69,1,synthetic_demo
2022-10-01,SYN-00093,Central,Consumer,77,4,51,0.6857,1,0,51.18,0,synthetic_demo
2022-10-01,SYN-00094,Central,Consumer,28,4,60,0.595,2,1,129.61,0,synthetic_demo
2022-10-01,SYN-00095,Central,Consumer,25,1,50,0.7413,1,0,14.81,1,synthetic_demo
2022-10-01,SYN-00096,East,Consumer,75,2,53,0.5219,1,0,38.01,1,synthetic_demo
2022-10-01,SYN-00097,Central,Small Business,88,4,74,0.9023,0,0,87.17,0,synthetic_demo
2022-10-01,SYN-00098,Central,Consumer,81,2,51,0.6635,0,0,93.23,0,synthetic_demo
2022-10-01,SYN-00099,Central,Commercial,72,3,51,0.9661,0,0,182.31,0,synthetic_demo
2022-10-01,SYN-00100,West,Consumer,31,2,54,0.6501,0,1,81.5,0,synthetic_demo
2022-10-01,SYN-00101,West,Consumer,85,2,46,0.3576,0,0,61.16,0,synthetic_demo
2022-10-01,SYN-00102,East,Small Business,66,4,42,0.2376,3,0,193.8,0,synthetic_demo
2022-10-01,SYN-00103,Central,Small Business,25,1,51,0.5309,1,1,88.78,0,synthetic_demo
2022-10-01,SYN-00104,West,Small Business,22,3,59,0.6363,1,0,127.93,0,synthetic_demo
2022-10-01,SYN-00105,West,Commercial,82,2,48,0.7203,0,0,101.41,0,synthetic_demo
2022-10-01,SYN-00106,East,Small Business,34,3,77,0.7513,2,1,197.17,0,synthetic_demo
2022-10-01,SYN-00107,Central,Small Business,74,4,66,0.8399,3,0,85.53,0,synthetic_demo
2022-10-01,SYN-00108,Central,Consumer,23,2,40,0.3091,0,1,43.89,0,synthetic_demo
2022-10-01,SYN-00109,Central,Small Business,34,4,55,0.9116,2,0,118.25,0,synthetic_demo
2022-10-01,SYN-00110,West,Consumer,34,2,52,0.8672,1,0,39.23,0,synthetic_demo
2022-10-01,SYN-00111,East,Consumer,34,3,43,0.3852,0,1,66.06,0,synthetic_demo
2022-10-01,SYN-00112,Central,Consumer,66,1,36,0.3804,3,0,92.32,0,synthetic_demo
2022-10-01,SYN-00113,Central,Commercial,86,1,47,0.6336,0,0,222.55,0,synthetic_demo
2022-10-01,SYN-00114,East,Commercial,85,3,41,0.3005,0,0,90.61,0,synthetic_demo
2022-10-01,SYN-00115,Central,Consumer,72,3,46,0.4267,0,0,66.92,0,synthetic_demo
2022-10-01,SYN-00116,West,Small Business,28,3,73,0.9911,0,0,201.64,0,synthetic_demo
2022-10-01,SYN-00117,West,Small Business,89,2,45,0.8433,1,1,55.15,0,synthetic_demo
2022-10-01,SYN-00118,East,Consumer,55,2,61,0.9899,0,0,3.58,1,synthetic_demo
2022-10-01,SYN-00119,Central,Consumer,56,4,74,0.8154,0,0,103.65,0,synthetic_demo
2022-10-01,SYN-00120,East,Consumer,68,1,36,0.4046,1,0,77.95,0,synthetic_demo
2022-10-01,SYN-00121,East,Small Business,74,1,27,0.2887,2,0,115.25,0,synthetic_demo
2022-10-01,SYN-00122,East,Consumer,89,4,52,0.692,1,1,154.1,0,synthetic_demo
2022-10-01,SYN-00123,Central,Commercial,59,4,63,0.8034,0,1,295.89,0,synthetic_demo
2022-10-01,SYN-00124,Central,Consumer,61,4,58,0.5512,3,0,88.85,0,synthetic_demo
2022-10-01,SYN-00125,Central,Commercial,72,2,61,0.7161,1,1,735.7,0,synthetic_demo
2022-10-01,SYN-00126,East,Consumer,32,3,54,0.493,2,0,13.62,1,synthetic_demo
2022-10-01,SYN-00127,Central,Small Business,36,2,59,0.9073,0,0,79.43,0,synthetic_demo
2022-10-01,SYN-00128,Central,Consumer,62,3,38,0.4066,2,0,82.74,0,synthetic_demo
2022-10-01,SYN-00129,Central,Consumer,17,2,40,0.5214,0,0,81.44,0,synthetic_demo
2022-10-01,SYN-00130,East,Small Business,37,1,41,0.4519,2,0,22.93,1,synthetic_demo
2022-10-01,SYN-00131,Central,Commercial,70,2,40,0.3251,0,1,105.68,0,synthetic_demo
2022-10-01,SYN-00132,West,Small Business,91,4,64,0.7535,1,1,339.82,0,synthetic_demo
2022-10-01,SYN-00133,East,Consumer,54,1,28,0.431,2,0,72.52,0,synthetic_demo
2022-10-01,SYN-00134,Central,Consumer,44,4,42,0.2406,2,0,40.16,0,synthetic_demo
2022-10-01,SYN-00135,East,Consumer,47,4,60,0.602,1,0,104.72,0,synthetic_demo
2022-10-01,SYN-00136,Central,Consumer,67,3,62,0.5545,2,1,73.51,0,synthetic_demo
